,bedrooms,Sqft.,lot Sqft.,full baths,half baths,stories,Private Pool,zip,price,zipTier,age
12733,4.0,4068.0,8186.0,3.0,1,2.0,True,77345,519990.0,1,12.0
12734,3.0,1632.0,5431.0,2.0,0,1.0,False,77339,235000.0,0,19.0
12735,3.0,1843.0,6597.0,2.0,0,1.0,False,77339,279000.0,0,19.0
12736,4.0,3549.0,0.0,2.0,2,2.0,False,77339,575000.0,0,51.0
12737,4.0,3017.0,41688.0,2.0,1,1.0,True,77339,630000.0,0,49.0
12738,3.0,2494.0,6270.0,2.0,1,2.0,False,77339,298200.0,0,24.0
12739,4.0,5904.0,21062.0,3.0,1,2.0,True,77339,1525000.0,0,26.0
12740,4.0,2438.0,6125.0,2.0,1,2.0,False,77339,305000.0,0,20.0
12741,5.0,3782.0,12423.0,3.0,1,2.0,True,77345,599900.0,1,35.0
12742,5.0,3786.0,11040.0,3.0,1,2.0,True,77345,599000.0,1,34.0
12743,4.0,2554.0,7956.0,2.0,1,2.0,False,77339,335000.0,0,41.0
12744,4.0,3336.0,6599.0,2.0,1,2.0,False,77339,389900.0,0,15.0
12745,4.0,2307.0,8160.0,2.0,0,1.0,False,77345,309000.0,1,43.0
12746,3.0,2373.0,6325.0,2.0,0,1.0,False,77345,365000.0,1,35.0
12747,3.0,1603.0,9744.0,2.0,0,1.0,False,77339,230000.0,0,45.0
12748,4.0,1509.0,6552.0,1.0,1,1.0,False,77339,215000.0,0,45.0
12749,5.0,3540.0,6600.0,3.0,1,2.0,False,77339,495000.0,0,17.0
12750,5.0,4853.0,11782.0,4.0,1,2.0,True,77339,1295000.0,0,27.0
12751,4.0,4041.0,14520.0,3.0,1,2.0,True,77345,650000.0,1,30.0
12752,5.0,4401.0,12636.0,4.0,0,2.0,True,77345,699000.0,1,21.0
12753,4.0,2308.0,8400.0,2.0,1,2.0,False,77339,270000.0,0,39.0
12754,4.0,3660.0,6327.0,4.0,1,2.0,False,77339,370000.0,0,17.0
12755,5.0,3116.0,7016.0,3.0,1,2.0,True,77345,465000.0,1,21.0
12756,4.0,2140.0,3493.0,2.0,1,2.0,False,77339,299900.0,0,18.0
12757,5.0,3012.0,6599.0,3.0,1,2.0,False,77339,428500.0,0,14.0
12758,3.0,2045.0,8760.0,2.0,0,1.0,False,77339,285000.0,0,40.0
12759,3.0,1535.0,6222.0,2.0,0,1.0,False,77339,254500.0,0,30.0
12760,5.0,3447.0,10455.0,2.0,1,1.0,False,77339,474900.0,0,45.0
12761,3.0,2140.0,3168.0,2.0,1,2.0,False,77339,285000.0,0,19.0
12762,3.0,1369.0,6100.0,2.0,0,1.0,False,77339,210000.0,0,45.0
12763,4.0,2634.0,7266.0,2.0,1,2.0,False,77339,316000.0,0,20.0
12764,4.0,3495.0,10030.0,3.0,1,2.0,True,77345,595000.0,1,40.0
12765,4.0,3321.0,7168.0,3.0,1,2.0,False,77365,499999.0,0,4.0
12766,4.0,3128.0,13655.0,3.0,1,1.0,False,77365,525000.0,0,7.0
12767,3.0,2345.0,7315.0,2.0,0,1.0,False,77345,380000.0,1,31.0
12768,3.0,1754.0,8906.0,2.0,0,1.0,False,77339,275000.0,0,44.0
12769,4.0,3048.0,7424.0,3.0,1,1.0,False,77365,465900.0,0,7.0
12770,4.0,2182.0,5250.0,2.0,0,1.0,False,77339,299990.0,0,15.0
12771,4.0,3019.0,11448.0,3.0,0,2.0,False,77345,449000.0,1,29.0
12772,5.0,2390.0,0.0,2.0,0,1.0,False,77339,450000.0,0,58.0
12773,5.0,5228.0,30616.0,5.0,1,2.0,True,77345,995000.0,1,37.0
12774,4.0,2609.0,6051.0,2.0,1,2.0,False,77339,319900.0,0,18.0
12775,3.0,1650.0,7434.0,2.0,1,2.0,False,77339,269000.0,0,43.0
12776,4.0,2904.0,6070.0,2.0,1,2.0,False,77339,357500.0,0,10.0
12777,3.0,3343.0,8581.0,3.0,1,1.0,False,77345,595000.0,1,16.0
12778,4.0,2895.0,5250.0,2.0,1,2.0,False,77339,395000.0,0,7.0
12779,5.0,5878.0,43360.0,4.0,3,2.0,True,77339,1695000.0,0,26.0
12780,5.0,4367.0,12073.0,4.0,0,2.0,True,77345,599900.0,1,19.0
12781,3.0,2021.0,0.0,2.0,0,1.0,False,77339,384030.0,0,1.0
12782,4.0,2712.0,0.0,3.0,0,2.0,False,77339,452209.0,0,1.0
12783,4.0,2590.0,0.0,3.0,1,2.0,False,77339,476383.0,0,1.0
12784,5.0,2881.0,0.0,4.0,1,2.0,False,77339,499411.0,0,1.0
12785,5.0,3361.0,0.0,4.0,0,2.0,False,77339,506396.0,0,1.0
12786,5.0,3361.0,0.0,4.0,0,2.0,False,77339,516779.0,0,1.0
12787,4.0,2812.0,0.0,2.0,1,2.0,False,77339,480398.0,0,1.0
12788,4.0,2992.0,0.0,2.0,1,2.0,False,77339,490219.0,0,1.0
12789,4.0,2800.0,0.0,3.0,0,2.0,False,77339,455320.0,0,1.0
12790,4.0,2800.0,0.0,3.0,0,2.0,False,77339,486934.0,0,1.0
12791,4.0,2191.0,0.0,2.0,0,1.0,False,77339,411983.0,0,1.0
12792,4.0,2191.0,0.0,2.0,0,1.0,False,77339,430737.0,0,1.0
12793,3.0,2066.0,0.0,2.0,1,1.0,False,77339,436460.0,0,1.0
12794,4.0,2066.0,0.0,2.0,0,1.0,False,77339,432357.0,0,1.0
12795,3.0,2154.0,0.0,2.0,0,1.0,False,77339,439110.0,0,1.0
12796,5.0,3361.0,0.0,4.0,0,2.0,False,77339,510551.0,0,1.0
12797,5.0,3466.0,7986.0,3.0,1,2.0,False,77345,389999.0,1,23.0
12798,4.0,2996.0,0.0,2.0,1,2.0,False,77339,477518.0,0,2.0
12799,4.0,2992.0,0.0,2.0,1,2.0,False,77339,497186.0,0,1.0
12800,4.0,2590.0,0.0,2.0,1,2.0,False,77339,456071.0,0,1.0
12801,4.0,2800.0,0.0,3.0,0,2.0,False,77339,446756.0,0,1.0
12802,4.0,2154.0,0.0,3.0,0,1.0,False,77339,441498.0,0,1.0
12803,3.0,2066.0,0.0,2.0,1,1.0,False,77339,421221.0,0,1.0
12804,4.0,2154.0,0.0,3.0,0,1.0,False,77339,449228.0,0,1.0
12805,4.0,2572.0,0.0,3.0,1,2.0,False,77339,446779.0,0,1.0
12806,4.0,2171.0,0.0,2.0,0,1.0,False,77339,411349.0,0,1.0
12807,4.0,3415.0,9909.0,3.0,1,1.0,False,77339,665000.0,0,10.0
12808,4.0,3893.0,14256.0,3.0,2,1.5,False,77365,625000.0,0,5.0
12809,4.0,2864.0,14478.0,3.0,1,2.0,True,77339,380000.0,0,45.0
12810,3.0,2101.0,8260.0,2.0,1,2.0,False,77339,280000.0,0,40.0
12811,4.0,2381.0,10203.0,2.0,0,2.0,False,77339,245000.0,0,49.0
12812,3.0,1883.0,5500.0,2.0,0,1.0,False,77339,275000.0,0,19.0
12813,4.0,2731.0,4773.0,2.0,1,2.0,False,77339,341000.0,0,8.0
12814,4.0,3038.0,7841.0,3.0,1,2.0,True,77345,435000.0,1,25.0
12815,4.0,4226.0,0.0,3.0,2,2.0,False,77339,675000.0,0,56.0
12816,5.0,3379.0,13081.0,3.0,2,2.0,False,77339,389000.0,0,47.0
12817,5.0,4607.0,18861.0,4.0,2,2.0,True,77339,825000.0,0,22.0
12818,6.0,17331.0,0.0,7.0,4,3.0,True,77339,5490000.0,0,18.0
12819,4.0,9430.0,0.0,5.0,2,1.0,False,77346,1990000.0,1,17.0
12820,7.0,9374.0,0.0,6.0,2,2.0,True,77339,2999050.0,0,26.0
12821,5.0,6436.0,0.0,5.0,2,2.0,True,77346,1399000.0,1,17.0
12822,5.0,6933.0,0.0,5.0,1,2.0,False,77346,1997000.0,1,20.0
12823,4.0,2273.0,5585.0,2.0,0,1.0,False,77477,290000.0,0,42.0
12824,4.0,3300.0,7339.0,3.0,1,1.5,False,77477,409900.0,0,22.0
12825,3.0,2332.0,5325.0,2.0,0,2.0,False,77477,300000.0,0,43.0
12826,3.0,2378.0,5250.0,2.0,1,2.0,False,77477,360000.0,0,36.0
12827,3.0,976.0,6665.0,1.0,1,1.0,False,77477,150000.0,0,58.0
12828,3.0,1579.0,5250.0,2.0,0,1.0,False,77477,325000.0,0,38.0
12829,4.0,2632.0,7556.0,2.0,1,2.0,False,77477,325000.0,0,29.0
12830,4.0,2498.0,10500.0,2.0,1,2.0,False,77477,435000.0,0,36.0
12831,4.0,2077.0,7990.0,2.0,0,1.0,False,77477,285000.0,0,42.0
12832,1.0,992.0,3149.0,1.0,0,2.0,False,77477,139500.0,0,38.0
12833,4.0,2440.0,4626.0,2.0,1,2.0,False,77477,295000.0,0,23.0
12834,3.0,2072.0,5500.0,2.0,0,1.0,False,77477,329990.0,0,42.0
12835,4.0,2356.0,7140.0,2.0,1,2.0,False,77477,338000.0,0,37.0
12836,3.0,1501.0,5800.0,2.0,1,2.0,False,77477,262000.0,0,39.0
12837,4.0,1628.0,9710.0,2.0,0,1.0,False,77477,259000.0,0,47.0
12838,4.0,2287.0,5861.0,3.0,1,2.0,False,77477,375000.0,0,26.0
12839,3.0,1774.0,8400.0,2.0,0,1.0,False,77477,250000.0,0,59.0
12840,5.0,3646.0,13981.0,3.0,1,2.0,False,77477,600000.0,0,10.0
12841,4.0,2608.0,6267.0,2.0,1,2.0,False,77477,339000.0,0,21.0
12842,3.0,1714.0,42645.0,2.0,0,1.0,False,77477,650000.0,0,63.0
12843,4.0,2470.0,7177.0,3.0,0,2.0,False,77477,350000.0,0,26.0
12844,3.0,2080.0,5500.0,2.0,0,1.0,False,77477,345000.0,0,41.0
12845,4.0,1814.0,9727.0,2.0,0,1.0,False,77477,249500.0,0,39.0
12846,3.0,2530.0,5185.0,2.0,1,2.0,False,77301,345000.0,0,17.0
12847,3.0,1829.0,11605.0,2.0,0,1.0,False,77306,324990.0,0,1.0
12848,4.0,2678.0,0.0,3.0,0,1.0,False,77303,565000.0,0,6.0
12849,4.0,2875.0,11748.0,2.0,1,2.0,False,77385,429900.0,1,56.0
12850,2.0,784.0,0.0,1.0,0,1.0,False,77306,349999.0,0,31.0
12851,4.0,1932.0,6250.0,2.0,1,1.0,False,77303,302185.0,0,1.0
12852,4.0,2641.0,6250.0,2.0,1,2.0,False,77303,340750.0,0,1.0
12853,4.0,2641.0,6250.0,2.0,1,2.0,False,77303,352325.0,0,1.0
12854,3.0,1560.0,0.0,2.0,0,1.0,False,77301,179995.0,0,7.0
12855,3.0,1675.0,6250.0,2.0,0,1.0,False,77303,291245.0,0,1.0
12856,4.0,2452.0,0.0,2.0,1,2.0,False,77303,435000.0,0,7.0
12857,3.0,1722.0,9252.0,2.0,0,1.0,False,77306,279000.0,0,2.0
12858,3.0,1328.0,0.0,2.0,0,1.0,False,77301,255900.0,0,51.0
12859,4.0,2432.0,4800.0,3.0,1,2.0,False,77385,431465.0,1,1.0
12860,4.0,1820.0,7500.0,2.0,1,2.0,False,77385,299900.0,1,1.0
12861,4.0,2418.0,0.0,3.0,1,2.0,False,77385,440990.0,1,1.0
12862,2.0,1294.0,1200.0,1.0,1,2.0,False,77356,210000.0,1,39.0
12863,3.0,990.0,9800.0,2.0,0,1.0,False,77303,198000.0,0,40.0
12864,3.0,1730.0,4000.0,2.0,0,1.0,False,77356,295000.0,1,17.0
12865,3.0,2500.0,7800.0,2.0,0,1.0,False,77304,369000.0,0,14.0
12866,4.0,2620.0,12855.0,3.0,0,1.0,False,77384,469640.0,1,1.0
12867,5.0,2814.0,11069.0,2.0,1,2.0,False,77302,369000.0,1,48.0
12868,4.0,1932.0,6250.0,2.0,1,1.0,False,77303,301240.0,0,1.0
12869,5.0,2766.0,8958.0,3.0,0,2.0,False,77384,497190.0,1,1.0
12870,4.0,2859.0,7794.0,2.0,1,2.0,False,77318,439999.0,1,3.0
12871,4.0,3554.0,8324.0,3.0,1,2.0,False,77304,668700.0,0,1.0
12872,3.0,2039.0,0.0,2.0,1,2.0,True,77304,350000.0,0,27.0
12873,3.0,2206.0,0.0,2.0,1,1.0,False,77303,460000.0,0,8.0
12874,4.0,2232.0,0.0,4.0,2,2.0,True,77302,729000.0,1,30.0
12875,4.0,1820.0,5500.0,2.0,1,2.0,False,77385,314900.0,1,1.0
12876,4.0,1820.0,7500.0,2.0,1,2.0,False,77385,299900.0,1,1.0
12877,3.0,1548.0,10150.0,2.0,0,1.0,False,77385,349900.0,1,20.0
12878,3.0,3094.0,0.0,3.0,1,1.0,False,77304,799000.0,0,1.0
12879,3.0,1794.0,5005.0,2.0,0,1.0,False,77385,302000.0,1,7.0
12880,3.0,1440.0,7162.0,2.0,0,2.0,False,77304,254000.0,0,49.0
12881,4.0,2178.0,6250.0,2.0,1,2.0,False,77303,310990.0,0,1.0
12882,4.0,2472.0,6358.0,2.0,1,2.0,False,77303,349250.0,0,1.0
12883,4.0,1796.0,8942.0,2.0,0,1.0,False,77304,330000.0,0,3.0
12884,3.0,1216.0,0.0,2.0,0,1.0,False,77303,395000.0,0,16.0
12885,4.0,2247.0,6567.0,2.0,1,2.0,False,77385,409365.0,1,1.0
12886,4.0,1957.0,5986.0,3.0,0,2.0,False,77385,415065.0,1,1.0
12887,4.0,1912.0,7062.0,2.0,0,1.0,False,77384,335000.0,1,4.0
12888,4.0,2984.0,0.0,3.0,1,2.0,False,77302,650000.0,1,26.0
12889,3.0,2056.0,0.0,2.0,1,2.0,False,77304,379900.0,0,1.0
12890,4.0,2600.0,7500.0,2.0,1,2.0,False,77384,478890.0,1,1.0
12891,0.0,0.0,0.0,0.0,0,1.0,False,77306,700000.0,0,7.0
12892,3.0,1938.0,6801.0,2.0,0,1.0,False,77384,350000.0,1,12.0
12893,1.0,672.0,0.0,1.0,0,1.0,False,77306,599990.0,0,24.0
12894,4.0,2192.0,5500.0,2.0,1,2.0,False,77304,315000.0,0,13.0
12895,3.0,2317.0,0.0,3.0,2,1.0,True,77385,675000.0,1,16.0
12896,3.0,2128.0,7847.0,2.0,0,1.0,False,77304,325000.0,0,15.0
12897,4.0,3089.0,8867.0,3.0,0,2.0,False,77318,505000.0,1,3.0
12898,4.0,1774.0,5000.0,3.0,0,2.0,False,77306,273990.0,0,1.0
12899,4.0,4375.0,34892.0,3.0,1,2.0,False,77302,675000.0,1,20.0
12900,3.0,2209.0,8403.0,2.0,0,1.0,False,77304,365000.0,0,7.0
12901,4.0,2643.0,12967.0,2.0,1,2.0,False,77302,337500.0,1,51.0
12902,3.0,2053.0,14000.0,2.0,0,1.0,False,77303,367204.0,0,1.0
12903,4.0,2301.0,6871.0,2.0,1,2.0,False,77301,340000.0,0,17.0
12904,4.0,2652.0,7494.0,2.0,1,1.0,False,77385,599990.0,1,1.0
12905,3.0,1526.0,6666.0,2.0,0,1.0,False,77306,250000.0,0,4.0
12906,3.0,1650.0,0.0,2.0,0,1.0,False,77306,270040.0,0,1.0
12907,3.0,1619.0,0.0,2.0,0,1.0,False,77306,280040.0,0,1.0
12908,3.0,1372.0,7088.0,2.0,0,1.0,False,77385,218000.0,1,39.0
12909,5.0,2688.0,14000.0,3.0,0,2.0,False,77303,409755.0,0,1.0
12910,3.0,1455.0,5005.0,2.0,0,1.0,False,77385,249900.0,1,17.0
12911,3.0,2348.0,30653.0,2.0,0,1.5,False,77302,299500.0,1,12.0
12912,3.0,1792.0,10091.0,2.0,0,1.0,False,77303,265000.0,0,16.0
12913,5.0,2100.0,0.0,3.0,1,2.0,True,77303,450000.0,0,24.0
12914,4.0,1707.0,4500.0,2.0,1,2.0,False,77304,300510.0,0,1.0
12915,4.0,2125.0,0.0,2.0,1,2.0,False,77304,335777.0,0,1.0
12916,4.0,2974.0,7267.0,3.0,0,2.0,False,77385,629000.0,1,2.0
12917,4.0,3425.0,7530.0,3.0,1,2.0,False,77302,549382.0,1,1.0
12918,5.0,2790.0,6427.0,2.0,1,2.0,False,77304,325000.0,0,6.0
12919,3.0,2100.0,0.0,2.0,1,2.0,False,77304,318619.0,0,1.0
12920,4.0,2454.0,11069.0,3.0,0,1.0,False,77384,461590.0,1,1.0
12921,3.0,1111.0,7405.0,2.0,0,1.0,False,77302,210000.0,1,20.0
12922,3.0,1695.0,5000.0,2.0,0,1.0,False,77304,321335.0,0,1.0
12923,3.0,1856.0,5746.0,2.0,0,1.0,False,77301,305000.0,0,7.0
12924,4.0,1936.0,4400.0,2.0,1,2.0,False,77304,316875.0,0,1.0
12925,3.0,1518.0,5216.0,2.0,0,1.0,False,77385,330000.0,1,1.0
12926,5.0,2628.0,4400.0,3.0,1,2.0,False,77304,367350.0,0,1.0
12927,4.0,2462.0,6917.0,2.0,1,2.0,False,77304,365000.0,0,7.0
12928,3.0,1226.0,24000.0,2.0,0,1.0,False,77302,147000.0,1,30.0
12929,4.0,2100.0,4500.0,3.0,1,2.0,False,77304,327454.0,0,1.0
12930,3.0,1994.0,4800.0,2.0,1,2.0,False,77385,397165.0,1,1.0
12931,4.0,2125.0,0.0,2.0,1,2.0,False,77304,339078.0,0,1.0
12932,4.0,3611.0,0.0,3.0,1,2.0,False,77385,715320.0,1,1.0
12933,4.0,2267.0,0.0,3.0,0,1.0,False,77385,439750.0,1,1.0
12934,4.0,3264.0,0.0,3.0,1,2.0,False,77385,641430.0,1,1.0
12935,3.0,1834.0,6145.0,2.0,0,1.0,False,77301,300000.0,0,6.0
12936,4.0,2012.0,0.0,3.0,0,1.0,False,77385,419910.0,1,1.0
12937,4.0,2607.0,0.0,3.0,0,1.0,False,77385,536690.0,1,1.0
12938,4.0,1855.0,6142.0,2.0,0,1.0,False,77301,319000.0,0,3.0
12939,4.0,2675.0,0.0,2.0,1,2.0,False,77385,476760.0,1,1.0
12940,3.0,1878.0,0.0,2.0,0,1.0,False,77302,350000.0,1,1.0
12941,3.0,1517.0,5200.0,2.0,0,1.0,False,77301,262900.0,0,1.0
12942,4.0,2389.0,4580.0,2.0,1,2.0,False,77385,420000.0,1,2.0
12943,3.0,2361.0,0.0,2.0,1,2.0,False,77302,375000.0,1,1.0
12944,3.0,1540.0,0.0,2.0,0,1.0,False,77302,265000.0,1,52.0
12945,4.0,3101.0,7577.0,3.0,0,2.0,False,77385,515000.0,1,2.0
12946,4.0,2294.0,6500.0,3.0,0,2.0,False,77384,399800.0,1,1.0
12947,4.0,1922.0,0.0,2.0,0,1.0,False,77303,310000.0,0,43.0
12948,3.0,2318.0,0.0,2.0,0,1.0,False,77303,925000.0,0,30.0
12949,4.0,4279.0,0.0,3.0,2,1.5,False,77303,829000.0,0,17.0
12950,4.0,2266.0,0.0,2.0,1,1.5,True,77303,565000.0,0,14.0
12951,4.0,2621.0,8447.0,3.0,0,1.0,False,77304,439900.0,0,4.0
12952,3.0,1858.0,0.0,2.0,1,2.0,False,77302,299000.0,1,2.0
12953,3.0,1983.0,5027.0,2.0,1,2.0,False,77356,365000.0,1,19.0
12954,3.0,1303.0,5454.0,2.0,0,1.0,False,77306,265900.0,0,1.0
12955,3.0,1800.0,0.0,2.0,0,1.0,False,77302,475000.0,1,25.0
12956,3.0,2153.0,5201.0,2.0,1,2.0,False,77304,359900.0,0,7.0
12957,3.0,1333.0,5079.0,2.0,0,1.0,False,77306,265900.0,0,1.0
12958,4.0,3497.0,0.0,4.0,1,2.0,True,77385,690000.0,1,10.0
12959,3.0,2690.0,10693.0,2.0,1,1.0,True,77356,539900.0,1,18.0
12960,4.0,1922.0,0.0,2.0,0,1.0,False,77301,335990.0,0,1.0
12961,2.0,1193.0,159459.0,2.0,0,1.0,False,77356,235000.0,1,47.0
12962,3.0,1266.0,10125.0,1.0,0,1.0,False,77301,199000.0,0,71.0
12963,5.0,4147.0,8419.0,4.0,0,2.0,False,77385,510000.0,1,12.0
12964,4.0,1400.0,5000.0,2.0,0,1.0,False,77306,236990.0,0,1.0
12965,4.0,4206.0,16856.0,4.0,1,1.0,False,77385,939326.0,1,1.0
12966,3.0,1429.0,0.0,2.0,0,1.0,False,77306,252990.0,0,1.0
12967,5.0,4526.0,0.0,4.0,0,2.0,True,77304,750000.0,0,19.0
12968,5.0,4477.0,0.0,4.0,1,1.5,True,77302,1150000.0,1,24.0
12969,3.0,1700.0,21000.0,2.0,0,2.0,False,77303,159000.0,0,44.0
12970,3.0,3308.0,0.0,2.0,1,2.0,False,77304,949000.0,0,37.0
12971,3.0,1365.0,7353.0,2.0,0,1.0,False,77384,295827.0,1,1.0
12972,4.0,1589.0,4400.0,2.0,0,1.0,False,77384,297058.0,1,1.0
12973,3.0,1792.0,7795.0,2.0,0,1.0,False,77301,259500.0,0,13.0
12974,3.0,1485.0,0.0,2.0,0,1.0,False,77301,302990.0,0,1.0
12975,4.0,1400.0,5000.0,2.0,0,1.0,False,77306,234990.0,0,1.0
12976,5.0,2180.0,9321.0,3.0,0,2.0,False,77306,299990.0,0,1.0
12977,4.0,2014.0,5000.0,2.0,1,2.0,False,77306,285990.0,0,1.0
12978,4.0,2436.0,5744.0,2.0,1,2.0,False,77301,299900.0,0,8.0
12979,3.0,1848.0,10092.0,2.0,0,1.0,False,77304,315900.0,0,7.0
12980,5.0,3232.0,6262.0,4.0,0,2.0,False,77385,492500.0,1,5.0
12981,4.0,2176.0,14330.0,2.0,0,1.0,False,77303,250000.0,0,3.0
12982,4.0,3650.0,8264.0,4.0,1,2.0,False,77302,625000.0,1,2.0
12983,4.0,2130.0,8557.0,2.0,0,1.0,False,77304,405000.0,0,6.0
12984,4.0,2536.0,0.0,2.0,1,1.0,False,77384,450000.0,1,33.0
12985,3.0,1680.0,6412.0,2.0,0,1.0,False,77304,295000.0,0,3.0
12986,4.0,2405.0,6159.0,3.0,1,1.5,False,77301,360000.0,0,7.0
12987,4.0,1824.0,13941.0,2.0,0,1.0,False,77385,295000.0,1,41.0
12988,4.0,1603.0,5000.0,2.0,0,1.0,False,77306,249990.0,0,1.0
12989,4.0,1811.0,6000.0,3.0,0,2.0,False,77306,259990.0,0,1.0
12990,4.0,1607.0,0.0,2.0,0,1.0,False,77306,260990.0,0,1.0
12991,4.0,1776.0,9321.0,2.0,0,1.0,False,77306,275990.0,0,1.0
12992,3.0,1429.0,0.0,2.0,0,1.0,False,77306,242990.0,0,1.0
12993,4.0,1603.0,5000.0,2.0,0,1.0,False,77306,249990.0,0,1.0
12994,4.0,2797.0,6659.0,3.0,0,2.0,False,77302,608900.0,1,1.0
12995,4.0,3195.0,0.0,3.0,1,2.0,False,77385,592245.0,1,1.0
12996,5.0,2787.0,6600.0,4.0,0,2.0,False,77302,424920.0,1,1.0
12997,4.0,1619.0,4800.0,2.0,0,2.0,False,77302,259760.0,1,1.0
12998,4.0,3100.0,8458.0,3.0,1,2.0,False,77385,549000.0,1,1.0
12999,4.0,2813.0,0.0,3.0,0,1.0,False,77385,572540.0,1,1.0
13000,4.0,2012.0,0.0,3.0,0,1.0,False,77385,423815.0,1,1.0
13001,4.0,2813.0,0.0,3.0,0,1.0,False,77385,588320.0,1,1.0
13002,4.0,3002.0,6988.0,3.0,0,1.0,False,77318,549983.0,1,1.0
13003,4.0,3267.0,7138.0,3.0,1,2.0,False,77318,559482.0,1,1.0
13004,4.0,2372.0,6050.0,2.0,0,1.0,False,77385,345000.0,1,10.0
13005,4.0,2322.0,6507.0,2.0,1,2.0,False,77304,360000.0,0,5.0
13006,4.0,2602.0,8367.0,2.0,0,1.0,False,77304,380000.0,0,14.0
13007,4.0,4001.0,10107.0,3.0,0,2.0,False,77384,913740.0,1,1.0
13008,4.0,2730.0,42689.0,3.0,0,2.0,False,77384,649000.0,1,28.0
13009,3.0,1802.0,6325.0,2.0,0,1.0,False,77385,315000.0,1,21.0
13010,4.0,2274.0,8988.0,3.0,0,1.0,False,77385,482900.0,1,3.0
13011,4.0,3793.0,0.0,3.0,1,2.0,False,77385,635355.0,1,1.0
13012,4.0,1981.0,0.0,2.0,1,2.0,False,77385,371354.0,1,1.0
13013,4.0,3611.0,0.0,3.0,1,2.0,False,77385,651320.0,1,1.0
13014,3.0,1512.0,4800.0,2.0,0,1.0,False,77302,259990.0,1,1.0
13015,4.0,1994.0,9000.0,2.0,1,2.0,False,77385,349900.0,1,1.0
13016,4.0,2267.0,0.0,3.0,0,1.0,False,77385,438150.0,1,1.0
13017,4.0,3264.0,0.0,3.0,1,2.0,False,77385,592450.0,1,1.0
13018,4.0,2124.0,6719.0,2.0,0,1.0,False,77304,340000.0,0,4.0
13019,4.0,3195.0,0.0,3.0,1,2.0,False,77385,619420.0,1,1.0
13020,4.0,3195.0,0.0,3.0,1,2.0,False,77385,589780.0,1,1.0
13021,4.0,2558.0,0.0,2.0,1,2.0,False,77385,480710.0,1,1.0
13022,4.0,3375.0,0.0,3.0,1,2.0,False,77385,617380.0,1,1.0
13023,4.0,1994.0,22850.0,2.0,1,2.0,False,77385,399900.0,1,1.0
13024,4.0,2191.0,5553.0,2.0,1,2.0,False,77301,300000.0,0,9.0
13025,1.0,1200.0,8036.0,1.0,0,1.0,False,77316,175000.0,1,15.0
13026,5.0,3399.0,11235.0,3.0,1,2.0,True,77304,525000.0,0,9.0
13027,4.0,3100.0,8950.0,4.0,0,2.0,False,77385,599000.0,1,2.0
13028,5.0,3546.0,7806.0,4.0,1,2.0,False,77385,625000.0,1,1.0
13029,4.0,3611.0,0.0,3.0,1,2.0,False,77385,662570.0,1,1.0
13030,4.0,2938.0,34972.0,3.0,0,2.0,False,77302,350000.0,1,51.0
13031,4.0,3375.0,0.0,3.0,1,2.0,False,77385,592240.0,1,1.0
13032,3.0,1449.0,0.0,2.0,0,1.0,False,77385,340205.0,1,1.0
13033,3.0,1568.0,17422.0,2.0,0,1.0,False,77302,169900.0,1,23.0
13034,3.0,2066.0,12800.0,2.0,0,1.0,False,77304,315000.0,0,47.0
13035,3.0,2641.0,7161.0,2.0,1,1.0,False,77304,549900.0,0,3.0
13036,5.0,3116.0,8231.0,3.0,1,1.0,False,77385,479900.0,1,6.0
13037,4.0,1981.0,0.0,2.0,1,2.0,False,77385,376940.0,1,1.0
13038,4.0,2190.0,8735.0,3.0,0,1.0,False,77304,343000.0,0,2.0
13039,3.0,2008.0,6600.0,2.0,0,1.0,False,77304,365000.0,0,6.0
13040,4.0,2184.0,6874.0,2.0,0,1.0,False,77384,359900.0,1,8.0
13041,4.0,3500.0,7145.0,3.0,1,2.0,False,77318,584863.0,1,1.0
13042,4.0,1820.0,10500.0,2.0,1,2.0,False,77303,259900.0,0,1.0
